category,Indicateur,Item Code,Item,Element Code,Element,Unit,Flag
Food Supply,2641..646,2641,Pimento,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2641..664,2641,Pimento,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2641..674,2641,Pimento,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2641..684,2641,Pimento,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2642..641,2642,Cloves,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2642..645,2642,Cloves,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2642..646,2642,Cloves,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2642..664,2642,Cloves,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2642..674,2642,Cloves,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2642..684,2642,Cloves,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2645..641,2645,"Spices, Other",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2645..645,2645,"Spices, Other",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2645..646,2645,"Spices, Other",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2645..664,2645,"Spices, Other",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2645..674,2645,"Spices, Other",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2645..684,2645,"Spices, Other",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2655..641,2655,Wine,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2655..645,2655,Wine,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2655..646,2655,Wine,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2655..664,2655,Wine,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2655..674,2655,Wine,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2656..641,2656,Beer,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2656..645,2656,Beer,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2656..646,2656,Beer,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2656..664,2656,Beer,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2656..674,2656,Beer,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2657..641,2657,"Beverages, Fermented",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2657..645,2657,"Beverages, Fermented",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2657..646,2657,"Beverages, Fermented",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2657..664,2657,"Beverages, Fermented",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2657..674,2657,"Beverages, Fermented",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2658..641,2658,"Beverages, Alcoholic",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2658..645,2658,"Beverages, Alcoholic",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2658..646,2658,"Beverages, Alcoholic",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2658..664,2658,"Beverages, Alcoholic",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2680..641,2680,Infant food,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2680..645,2680,Infant food,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2680..646,2680,Infant food,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2680..664,2680,Infant food,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2680..674,2680,Infant food,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2680..684,2680,Infant food,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2731..641,2731,Bovine Meat,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2731..645,2731,Bovine Meat,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2731..646,2731,Bovine Meat,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2731..664,2731,Bovine Meat,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2731..674,2731,Bovine Meat,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2731..684,2731,Bovine Meat,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2732..641,2732,Mutton & Goat Meat,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2732..645,2732,Mutton & Goat Meat,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2732..646,2732,Mutton & Goat Meat,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2732..664,2732,Mutton & Goat Meat,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2732..674,2732,Mutton & Goat Meat,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2732..684,2732,Mutton & Goat Meat,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2733..641,2733,Pigmeat,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2733..645,2733,Pigmeat,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2733..646,2733,Pigmeat,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2733..664,2733,Pigmeat,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2733..674,2733,Pigmeat,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2733..684,2733,Pigmeat,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2734..641,2734,Poultry Meat,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2734..645,2734,Poultry Meat,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2734..646,2734,Poultry Meat,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2734..664,2734,Poultry Meat,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2734..674,2734,Poultry Meat,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2734..684,2734,Poultry Meat,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2735..641,2735,"Meat, Other",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2735..645,2735,"Meat, Other",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2735..646,2735,"Meat, Other",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2735..664,2735,"Meat, Other",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2735..674,2735,"Meat, Other",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2735..684,2735,"Meat, Other",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2736..641,2736,"Offals, Edible",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2736..645,2736,"Offals, Edible",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2736..646,2736,"Offals, Edible",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2736..664,2736,"Offals, Edible",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2736..674,2736,"Offals, Edible",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2736..684,2736,"Offals, Edible",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2737..641,2737,"Fats, Animals, Raw",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2737..645,2737,"Fats, Animals, Raw",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2737..646,2737,"Fats, Animals, Raw",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2737..664,2737,"Fats, Animals, Raw",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2737..674,2737,"Fats, Animals, Raw",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2737..684,2737,"Fats, Animals, Raw",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2738..641,2738,"Milk, Whole",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2738..645,2738,"Milk, Whole",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2738..646,2738,"Milk, Whole",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2738..664,2738,"Milk, Whole",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2738..674,2738,"Milk, Whole",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2738..684,2738,"Milk, Whole",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2740..641,2740,"Butter, Ghee",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2740..645,2740,"Butter, Ghee",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2740..646,2740,"Butter, Ghee",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2740..664,2740,"Butter, Ghee",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2740..674,2740,"Butter, Ghee",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2740..684,2740,"Butter, Ghee",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2741..641,2741,Cheese,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2741..645,2741,Cheese,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2741..646,2741,Cheese,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2741..664,2741,Cheese,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2741..674,2741,Cheese,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2741..684,2741,Cheese,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2742..641,2742,Whey,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2742..645,2742,Whey,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2742..646,2742,Whey,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2742..664,2742,Whey,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2742..674,2742,Whey,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2742..684,2742,Whey,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2743..641,2743,Cream,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2743..645,2743,Cream,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2743..646,2743,Cream,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2743..664,2743,Cream,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2743..674,2743,Cream,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2743..684,2743,Cream,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2744..641,2744,Eggs,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2744..645,2744,Eggs,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2744..646,2744,Eggs,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2744..664,2744,Eggs,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2744..674,2744,Eggs,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2744..684,2744,Eggs,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2745..641,2745,Honey,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2745..645,2745,Honey,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2745..646,2745,Honey,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2745..664,2745,Honey,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2745..674,2745,Honey,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2761..641,2761,Freshwater Fish,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2761..645,2761,Freshwater Fish,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2761..646,2761,Freshwater Fish,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2761..664,2761,Freshwater Fish,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2761..674,2761,Freshwater Fish,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2761..684,2761,Freshwater Fish,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2762..641,2762,Demersal Fish,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2762..645,2762,Demersal Fish,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2762..646,2762,Demersal Fish,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2762..664,2762,Demersal Fish,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2762..674,2762,Demersal Fish,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2762..684,2762,Demersal Fish,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2763..641,2763,Pelagic Fish,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2763..645,2763,Pelagic Fish,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2763..646,2763,Pelagic Fish,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2763..664,2763,Pelagic Fish,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2763..674,2763,Pelagic Fish,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2763..684,2763,Pelagic Fish,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2764..641,2764,"Marine Fish, Other",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2764..645,2764,"Marine Fish, Other",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2764..646,2764,"Marine Fish, Other",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2764..664,2764,"Marine Fish, Other",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2764..674,2764,"Marine Fish, Other",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2764..684,2764,"Marine Fish, Other",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2765..641,2765,Crustaceans,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2765..645,2765,Crustaceans,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2765..646,2765,Crustaceans,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2765..664,2765,Crustaceans,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2765..674,2765,Crustaceans,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2765..684,2765,Crustaceans,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2766..641,2766,Cephalopods,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2766..645,2766,Cephalopods,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2766..646,2766,Cephalopods,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2766..664,2766,Cephalopods,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2766..674,2766,Cephalopods,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2766..684,2766,Cephalopods,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2767..641,2767,"Molluscs, Other",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2767..645,2767,"Molluscs, Other",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2767..646,2767,"Molluscs, Other",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2767..664,2767,"Molluscs, Other",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2767..674,2767,"Molluscs, Other",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2767..684,2767,"Molluscs, Other",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2769..641,2769,"Aquatic Animals, Others",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2769..645,2769,"Aquatic Animals, Others",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2769..646,2769,"Aquatic Animals, Others",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2769..664,2769,"Aquatic Animals, Others",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2769..674,2769,"Aquatic Animals, Others",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2769..684,2769,"Aquatic Animals, Others",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2775..641,2775,Aquatic Plants,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2775..645,2775,Aquatic Plants,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2775..646,2775,Aquatic Plants,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2775..664,2775,Aquatic Plants,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2775..674,2775,Aquatic Plants,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2775..684,2775,Aquatic Plants,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2781..641,2781,"Fish, Body Oil",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2781..645,2781,"Fish, Body Oil",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2781..646,2781,"Fish, Body Oil",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2781..664,2781,"Fish, Body Oil",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2781..674,2781,"Fish, Body Oil",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2781..684,2781,"Fish, Body Oil",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2782..641,2782,"Fish, Liver Oil",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2782..645,2782,"Fish, Liver Oil",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2782..646,2782,"Fish, Liver Oil",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2782..664,2782,"Fish, Liver Oil",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2782..674,2782,"Fish, Liver Oil",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2782..684,2782,"Fish, Liver Oil",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2804..641,2804,Rice (Paddy Equivalent),641,Food supply quantity (tonnes),tonnes,S
Food Supply,2804..645,2804,Rice (Paddy Equivalent),645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2804..646,2804,Rice (Paddy Equivalent),646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2804..664,2804,Rice (Paddy Equivalent),664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2804..674,2804,Rice (Paddy Equivalent),674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2804..684,2804,Rice (Paddy Equivalent),684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2805..641,2805,Rice (Milled Equivalent),641,Food supply quantity (tonnes),tonnes,S
Food Supply,2805..645,2805,Rice (Milled Equivalent),645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2805..646,2805,Rice (Milled Equivalent),646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2805..664,2805,Rice (Milled Equivalent),664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2805..674,2805,Rice (Milled Equivalent),674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2805..684,2805,Rice (Milled Equivalent),684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2815..641,2815,Roots & Tuber Dry Equiv,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2815..645,2815,Roots & Tuber Dry Equiv,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2815..646,2815,Roots & Tuber Dry Equiv,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2815..664,2815,Roots & Tuber Dry Equiv,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2815..674,2815,Roots & Tuber Dry Equiv,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2815..684,2815,Roots & Tuber Dry Equiv,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2818..641,2818,"Sugar, Refined Equiv",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2818..645,2818,"Sugar, Refined Equiv",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2818..646,2818,"Sugar, Refined Equiv",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2818..664,2818,"Sugar, Refined Equiv",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2820..641,2820,Groundnuts (in Shell Eq),641,Food supply quantity (tonnes),tonnes,S
Food Supply,2820..645,2820,Groundnuts (in Shell Eq),645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2820..646,2820,Groundnuts (in Shell Eq),646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2820..664,2820,Groundnuts (in Shell Eq),664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2820..674,2820,Groundnuts (in Shell Eq),674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2820..684,2820,Groundnuts (in Shell Eq),684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2827..641,2827,"Sugar, Raw Equivalent",641,Food supply quantity (tonnes),tonnes,S
Food Supply,2827..645,2827,"Sugar, Raw Equivalent",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2827..646,2827,"Sugar, Raw Equivalent",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2827..664,2827,"Sugar, Raw Equivalent",664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2827..674,2827,"Sugar, Raw Equivalent",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2827..684,2827,"Sugar, Raw Equivalent",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2848..641,2848,Milk - Excluding Butter,641,Food supply quantity (tonnes),tonnes,S
Food Supply,2848..645,2848,Milk - Excluding Butter,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2848..646,2848,Milk - Excluding Butter,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2848..664,2848,Milk - Excluding Butter,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2848..674,2848,Milk - Excluding Butter,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2848..684,2848,Milk - Excluding Butter,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2899..664,2899,Miscellaneous,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2899..674,2899,Miscellaneous,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2899..684,2899,Miscellaneous,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2901..664,2901,Grand Total,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2901..674,2901,Grand Total,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2903..664,2903,Vegetal Products,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2905..641,2905,Cereals - Excluding Beer,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2905..646,2905,Cereals - Excluding Beer,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2905..674,2905,Cereals - Excluding Beer,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2907..641,2907,Starchy Roots,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2907..646,2907,Starchy Roots,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2907..674,2907,Starchy Roots,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2908..641,2908,Sugar Crops,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2908..646,2908,Sugar Crops,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2908..664,2908,Sugar Crops,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2909..641,2909,Sugar & Sweeteners,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2909..645,2909,Sugar & Sweeteners,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2909..646,2909,Sugar & Sweeteners,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2909..664,2909,Sugar & Sweeteners,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2909..684,2909,Sugar & Sweeteners,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2911..641,2911,Pulses,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2911..646,2911,Pulses,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2912..641,2912,Treenuts,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2912..645,2912,Treenuts,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2912..646,2912,Treenuts,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2912..674,2912,Treenuts,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2912..684,2912,Treenuts,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2913..641,2913,Oilcrops,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2913..645,2913,Oilcrops,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2913..646,2913,Oilcrops,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2913..674,2913,Oilcrops,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2913..684,2913,Oilcrops,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2914..641,2914,Vegetable Oils,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2914..645,2914,Vegetable Oils,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2914..646,2914,Vegetable Oils,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2914..674,2914,Vegetable Oils,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2914..684,2914,Vegetable Oils,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2918..641,2918,Vegetables,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2918..646,2918,Vegetables,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2918..684,2918,Vegetables,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2919..641,2919,Fruits - Excluding Wine,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2919..646,2919,Fruits - Excluding Wine,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2919..674,2919,Fruits - Excluding Wine,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2919..684,2919,Fruits - Excluding Wine,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2922..641,2922,Stimulants,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2922..646,2922,Stimulants,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2922..664,2922,Stimulants,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2923..641,2923,Spices,641,Food supply quantity (tonnes),tonnes,A
